Code,Year,GDP,Population,Id
BTN,2021,3266.36499,777500,956
BWA,1989,2369.109131,1301681,957
BWA,1990,2825.673096,1341480,958
BWA,1991,2855.887695,1380593,959
BWA,1992,2918.651611,1420696,960
BWA,1993,2844.966309,1462267,961
BWA,1994,2832.86084,1503551,962
BWA,1995,3064.59375,1543641,963
BWA,1996,3063.991699,1582175,964
BWA,1997,3100.134277,1619358,965
BWA,1998,2893.314941,1655707,966
BWA,1999,3242.133789,1691561,967
BWA,2000,3351.696533,1726992,968
BWA,2001,3115.678955,1761940,969
BWA,2002,3029.784424,1795137,970
BWA,2003,4111.738281,1826866,971
BWA,2004,4818.212891,1859087,972
BWA,2005,5240.315918,1892819,973
BWA,2006,5142.914063,1928714,974
BWA,2007,5372.34082,1966980,975
BWA,2008,5345.815918,2007322,976
BWA,2009,4938.278809,2048997,977
BWA,2010,6041.754395,2091666,978
BWA,2011,7080.812988,2134043,979
BWA,2012,6393.008301,2175429,980
BWA,2013,6436.609375,2217285,981
BWA,2014,6844.020508,2260383,982
BWA,2015,5869.73291,2305177,983
BWA,2016,6411.527344,2352419,984
BWA,2017,6705.352051,2401848,985
BWA,2018,6947.800781,2451411,986
BWA,2019,6679.16748,2499705,987
BWA,2020,5863.203125,2546404,988
BWA,2021,6805.221191,2588424,989
CAF,1989,452.9665527,2724112,990
CAF,1990,512.8508301,2809223,991
CAF,1991,475.2761536,2898059,992
CAF,1992,471.9406433,2991733,993
CAF,1993,413.9594421,3089148,994
CAF,1994,267.0062866,3187851,995
CAF,1995,340.3996887,3276707,996
CAF,1996,299.6195068,3363576,997
CAF,1997,271.14328,3458477,998
CAF,1998,272.101532,3555074,999
CAF,1999,273.4279175,3655366,1000
CAF,2000,243.8775787,3759174,1001
CAF,2001,242.5757294,3844780,1002
CAF,2002,253.410675,3930654,1003
CAF,2003,283.675354,4026853,1004
CAF,2004,309.1902466,4115146,1005
CAF,2005,317.877655,4208845,1006
CAF,2006,340.4145203,4294352,1007
CAF,2007,388.4777832,4375582,1008
CAF,2008,446.2288208,4467237,1009
CAF,2009,452.9222717,4564544,1010
CAF,2010,459.776947,4660066,1011
CAF,2011,515.2095337,4732037,1012
CAF,2012,525.8675537,4773306,1013
CAF,2013,352.2268677,4802437,1014
CAF,2014,394.8569641,4798739,1015
CAF,2015,351.8797607,4819341,1016
CAF,2016,372.1354675,4904182,1017
CAF,2017,414.7402954,4996741,1018
CAF,2018,435.932251,5094795,1019
CAF,2019,426.4087524,5209329,1020
CAF,2020,435.4692383,5343024,1021
CAF,2021,461.1374817,5457165,1022
CAN,1989,20715.63086,27244408,1023
CAN,1990,21448.36133,27657206,1024
CAN,1991,21768.34375,28015762,1025
CAN,1992,20879.84766,28347644,1026
CAN,1993,20121.16211,28668168,1027
CAN,1994,19935.38086,28981190,1028
CAN,1995,20613.78711,29289430,1029
CAN,1996,21227.34766,29593856,1030
CAN,1997,21901.5625,29882752,1031
CAN,1998,21024.58594,30144816,1032
CAN,1999,22315.24609,30399776,1033
CAN,2000,24271.00195,30683316,1034
CAN,2001,23822.06055,31002768,1035
CAN,2002,24255.33789,31322400,1036
CAN,2003,28300.46289,31619456,1037
CAN,2004,32143.68164,31911670,1038
CAN,2005,36382.50781,32215914,1039
CAN,2006,40504.0625,32531864,1040
CAN,2007,44659.89453,32862458,1041
CAN,2008,46710.50391,33218542,1042
CAN,2009,40876.30859,33593920,1043
CAN,2010,47562.08203,33963416,1044
CAN,2011,52223.69531,34323536,1045
CAN,2012,52669.08984,34691876,1046
CAN,2013,52635.17578,35063696,1047
CAN,2014,50956,35404616,1048
CAN,2015,43596.13672,35732120,1049
CAN,2016,42315.60547,36113532,1050
CAN,2017,45129.42969,36554344,1051
CAN,2018,46548.63672,37035260,1052
CAN,2019,46328.67188,37522584,1053
CAN,2020,43258.26563,37888704,1054
CAN,2021,51987.9375,38155012,1055
CHE,1989,31334.97852,6646209,1056
CHE,1990,39574.53906,6711685,1057
CHE,1991,39544.49609,6795392,1058
CHE,1992,40713.6875,6873188,1059
CHE,1993,39237.11719,6936123,1060
CHE,1994,43091.77734,6991543,1061
CHE,1995,50113.83203,7038302,1062
CHE,1996,48092.64453,7069694,1063
CHE,1997,41584.44141,7086993,1064
CHE,1998,42680.58594,7108225,1065
CHE,1999,41695.69141,7142199,1066
CHE,2000,38865.02344,7182052,1067
CHE,2001,39638.79297,7224413,1068
CHE,2002,42458.73828,7276479,1069
CHE,2003,49335.74609,7330729,1070
CHE,2004,54659.45703,7381153,1071
CHE,2005,56242.89453,7428437,1072
CHE,2006,59011.03125,7475014,1073
CHE,2007,64989.15625,7541909,1074
CHE,2008,74175.19531,7638288,1075
CHE,2009,71568.3125,7734402,1076
CHE,2010,76531.375,7822444,1077
CHE,2011,90476.75781,7910988,1078
CHE,2012,85836.21094,7995738,1079
CHE,2013,87304.32813,8088370,1080
CHE,2014,88724.99219,8187792,1081
CHE,2015,83806.44531,8281735,1082
CHE,2016,82153.07813,8372902,1083
CHE,2017,82254.375,8451688,1084
CHE,2018,85217.36719,8514431,1085
CHE,2019,84121.92969,8575593,1086
CHE,2020,85656.32031,8638609,1087
CHE,2021,91991.60156,8691409,1088
CHL,1989,2276.376953,13128625,1089
CHL,1990,2481.766846,13342876,1090
CHL,1991,2789.776367,13561946,1091
CHL,1992,3335.026611,13782300,1092
CHL,1993,3521.675537,13998387,1093
CHL,1994,4011.662354,14210680,1094
CHL,1995,5094.54834,14416799,1095
CHL,1996,5376.105957,14615489,1096
CHL,1997,5788.859863,14809289,1097
CHL,1998,5467.541016,14996745,1098
CHL,1999,4981.158691,15176418,1099
CHL,2000,5097.114746,15351803,1100
CHL,2001,4606.878418,15523973,1101
CHL,2002,4479.15332,15693798,1102
CHL,2003,4824.203125,15859114,1103
CHL,2004,6185.506348,16017966,1104
CHL,2005,7561.830566,16175315,1105
CHL,2006,9418.0625,16334573,1106
CHL,2007,10461.36523,16495543,1107
CHL,2008,10783.17188,16661463,1108
CHL,2009,10182.86035,16833450,1109
CHL,2010,12767.78125,17004166,1110
CHL,2011,14628.57227,17173568,1111
CHL,2012,15406.49316,17341770,1112
CHL,2013,15833.27539,17509926,1113
CHL,2014,14666.34375,17687108,1114
CHL,2015,13569.94824,17870122,1115
CHL,2016,13785.68848,18083880,1116
CHL,2017,15045.52734,18368582,1117
CHL,2018,15795.70801,18701452,1118
CHL,2019,14631.94727,19039484,1119
CHL,2020,13094.45996,19300318,1120
CHL,2021,16265.0957,19493184,1121
CHN,1989,310.8819275,1134414720,1122
CHN,1990,317.8846741,1153704192,1123
CHN,1991,333.1421509,1170626176,1124
CHN,1992,366.4606934,1183813376,1125
CHN,1993,377.3898315,1195855616,1126
CHN,1994,473.4922791,1207286656,1127
CHN,1995,609.6566772,1218144384,1128
CHN,1996,709.4137573,1228298880,1129
CHN,1997,781.7441406,1237801472,1130
CHN,1998,828.5805054,1246836096,1131
CHN,1999,873.2870483,1255433216,1132
CHN,2000,959.3724976,1264099072,1133
CHN,2001,1053.108276,1272739584,1134
CHN,2002,1148.508301,1280926080,1135
CHN,2003,1288.643311,1288873344,1136
CHN,2004,1508.668091,1296816768,1137
CHN,2005,1753.417847,1304887552,1138
CHN,2006,2099.229492,1313086592,1139
CHN,2007,2693.969971,1321513216,1140
CHN,2008,3468.304688,1330167168,1141
CHN,2009,3832.236328,1339125632,1142
CHN,2010,4550.453125,1348191360,1143
CHN,2011,5614.352051,1357095424,1144
CHN,2012,6300.615234,1366560768,1145
CHN,2013,7020.338379,1376100352,1146
CHN,2014,7636.116699,1385189632,1147
CHN,2015,8016.431641,1393715456,1148
CHN,2016,8094.363281,1401889664,1149
CHN,2017,8816.987305,1410275968,1150
CHN,2018,9905.341797,1417069440,1151
CHN,2019,10143.83789,1421864064,1152
CHN,2020,10408.66992,1424929792,1153
CHN,2021,12556.33301,1425893504,1154
CIV,1989,851.2133789,11462955,1155
CIV,1990,906.411499,11910540,1156
CIV,1991,848.2820435,12369273,1157
CIV,1992,868.7255249,12838315,1158
CIV,1993,829.4824219,13316449,1159
CIV,1994,602.3319702,13802283,1160
CIV,1995,769.2557373,14299727,1161
CIV,1996,1220.12146,14810945,1162
CIV,1997,1176.851929,15335461,1163
CIV,1998,1237.131348,15858988,1164
CIV,1999,1154.479126,16345895,1165
CIV,2000,986.7773438,16799664,1166
CIV,2001,974.7799683,17245470,1167
CIV,2002,1020.9505,17683904,1168
CIV,2003,1173.063965,18116450,1169
CIV,2004,1267.764893,18544900,1170
CIV,2005,1267.08728,18970216,1171
CIV,2006,1303.565063,19394062,1172
CIV,2007,1451.232544,19817700,1173
CIV,2008,1683.337646,20244452,1174
CIV,2009,1638.80481,20677762,1175
CIV,2010,1654.177856,21120040,1176
CIV,2011,1701.704712,21562916,1177
CIV,2012,1649.301758,22010708,1178
CIV,2013,1903.054321,22469272,1179
CIV,2014,2124.019531,22995554,1180
CIV,2015,1941.566284,23596738,1181
CIV,2016,1980.878174,24213620,1182
CIV,2017,2076.147949,24848024,1183
CIV,2018,2275.49585,25493990,1184
CIV,2019,2238.811035,26147544,1185
CIV,2020,2288.119385,26811792,1186
CIV,2021,2549.04126,27478250,1187
CMR,1989,993.0873413,11089225,1188
CMR,1990,1077.333496,11430519,1189
CMR,1991,1005.304382,11777721,1190
CMR,1992,995.3145142,12128609,1191
CMR,1993,1295.916382,12486776,1192
CMR,1994,692.8587036,12848863,1193
CMR,1995,822.3632813,13211643,1194
CMR,1996,817.1841431,13575327,1195
CMR,1997,773.927124,13941183,1196
CMR,1998,789.274231,14314604,1197
CMR,1999,786.8459473,14698975,1198
CMR,2000,700.163208,15091598,1199
CMR,2001,706.9841919,15493256,1200
CMR,2002,780.2705688,15914029,1201
CMR,2003,976.5193481,16354324,1202
CMR,2004,1119.980957,16809406,1203
CMR,2005,1129.35791,17275174,1204
CMR,2006,1177.968628,17751338,1205
CMR,2007,1311.003052,18251868,1206
CMR,2008,1476.009155,18777082,1207
CMR,2009,1445.860352,19319276,1208
CMR,2010,1383.813721,19878044,1209
CMR,2011,1497.926636,20448880,1210
CMR,2012,1433.723999,21032684,1211
CMR,2013,1559.13916,21632852,1212
CMR,2014,1631.714111,22299590,1213
CMR,2015,1399.675293,23012650,1214
CMR,2016,1426.065552,23711626,1215
CMR,2017,1479.862305,24393182,1216
CMR,2018,1594.059937,25076752,1217
CMR,2019,1538.687988,25782342,1218
CMR,2020,1539.130615,26491090,1219
CMR,2021,1666.932739,27198632,1220
COD,1989,259.0561829,34825892,1221
COD,1990,259.805603,35987544,1222
COD,1991,259.0122375,37194820,1223
COD,1992,214.6284027,38332300,1224
COD,1993,270.4906006,39580848,1225
COD,1994,140.2096863,41511988,1226
COD,1995,130.3762512,43285788,1227
COD,1996,130.8164978,44118716,1228
COD,1997,135.8889313,44822200,1229
COD,1998,135.4774017,45895532,1230
COD,1999,99.75724792,47227236,1231
COD,2000,392.6263428,48616328,1232
COD,2001,148.4471283,50106660,1233
COD,2002,168.944809,51662080,1234
COD,2003,167.9815826,53205640,1235
COD,2004,187.856781,54815608,1236
COD,2005,211.5726318,56550244,1237
COD,2006,247.5419464,58381636,1238
COD,2007,277.6120911,60289424,1239
COD,2008,317.8892212,62249724,1240
COD,2009,290.1557007,64270236,1241
COD,2010,324.8276978,66391260,1242
COD,2011,376.3749695,68654272,1243
COD,2012,412.7762756,70997872,1244
COD,2013,444.8643494,73460032,1245
COD,2014,472.2662354,76035592,1246
COD,2015,482.0645447,78656904,1247
COD,2016,456.0279236,81430976,1248
COD,2017,451.0891113,84283272,1249
COD,2018,546.2125854,87087352,1250
COD,2019,575.8828125,89906896,1251
COD,2020,524.666687,92853168,1252
COD,2021,577.2092285,95894120,1253
COG,1989,1030.362549,2319181,1254
COG,1990,1173.264404,2385433,1255
COG,1991,1110.972046,2452681,1256
COG,1992,1163.534912,2520964,1257
COG,1993,1034.753174,2594181,1258
COG,1994,662.8773193,2669220,1259
COG,1995,771.6139526,2742316,1260
COG,1996,902.0457764,2816600,1261
COG,1997,807.8919067,2875047,1262
COG,1998,663.7286987,2937169,1263
COG,1999,780.5897217,3016661,1264
COG,2000,1029.960693,3134034,1265
COG,2001,859.4400024,3254105,1266
COG,2002,910.869751,3331170,1267
COG,2003,1023.088562,3424664,1268
COG,2004,1314.411377,3543018,1269
COG,2005,1810.588867,3672845,1270
COG,2006,2116.869141,3813325,1271
COG,2007,2219.912354,3956337,1272
COG,2008,2848.65332,4089607,1273
COG,2009,2283.949951,4257234,1274
COG,2010,2962.762207,4437883,1275
COG,2011,3415.0625,4584223,1276
COG,2012,3753.861328,4713260,1277
COG,2013,3719.651123,4828073,1278
COG,2014,3622.530273,4944865,1279
COG,2015,2347.818604,5064390,1280
COG,2016,1970.250244,5186830,1281
COG,2017,2088.5,5312347,1282
COG,2018,2512.384033,5441061,1283
COG,2019,2288.808105,5570736,1284
COG,2020,1838.44812,5702183,1285
COG,2021,2290.382813,5835814,1286
COL,1989,1238.603394,31923126,1287
COL,1990,1467.547485,32601396,1288
COL,1991,1477.958618,33272632,1289
COL,1992,1721.291626,33939044,1290
COL,1993,1919.610352,34614732,1291
COL,1994,2314.844482,35295460,1292
COL,1995,2571.782471,35970104,1293
COL,1996,2652.287354,36632576,1294
COL,1997,2860.121826,37291948,1295
COL,1998,2594.419922,37944416,1296
COL,1999,2233.668213,38585040,1297
COL,2000,2547.143555,39215136,1298
COL,2001,2465.285889,39837876,1299
COL,2002,2421.587158,40454056,1300
COL,2003,2305.083008,41057688,1301
COL,2004,2811.197754,41648272,1302
COL,2005,3448.980469,42220944,1303
COL,2006,3778.526611,42772912,1304
COL,2007,4760.981445,43306592,1305
COL,2008,5527.450195,43815316,1306
COL,2009,5244.353027,44313916,1307
COL,2010,6394.19873,44816104,1308
COL,2011,7392.452148,45308896,1309
COL,2012,8101.829102,45782420,1310
COL,2013,8264.126953,46237928,1311
COL,2014,8164.714355,46677944,1312
COL,2015,6228.42627,47119728,1313
COL,2016,5938.463867,47625960,1314
COL,2017,6450.319824,48351668,1315
COL,2018,6782.038086,49276968,1316
COL,2019,6438.060059,50187404,1317
COL,2020,5307.215332,50930656,1318
COL,2021,6104.136719,51516560,1319
COM,1989,813.8460083,419591,1320
COM,1990,996.5279541,431128,1321
COM,1991,958.9212036,442286,1322
COM,1992,1009.710083,452997,1323
COM,1993,977.4743042,463325,1324
COM,1994,674.1373291,473485,1325
COM,1995,823.6765747,483767,1326
COM,1996,801.2612305,494289,1327
COM,1997,721.6272583,505041,1328
COM,1998,717.3181763,515974,1329
COM,1999,726.4888916,526450,1330
COM,2000,654.1804199,536762,1331
COM,2001,691.0419312,547757,1332
COM,2002,761.947937,559053,1333
COM,2003,959.2289429,570142,1334
COM,2004,1090.427246,581161,1335
COM,2005,1103.195313,592691,1336
COM,2006,1155.085693,604664,1337
COM,2007,1289.7948,616901,1338
COM,2008,1454.651001,629476,1339
COM,2009,1409.106567,642498,1340
COM,2010,1384.063232,656032,1341
COM,2011,1526.83252,670081,1342
COM,2012,1483.951416,684564,1343
COM,2013,1595.989868,699397,1344
COM,2014,1608.687866,714617,1345
COM,2015,1322.936646,730221,1346
COM,2016,1357.266235,746239,1347
COM,2017,1414.586548,761672,1348
COM,2018,1531.338013,776322,1349
COM,2019,1510.797363,790993,1350
COM,2020,1519.586792,806168,1351
COM,2021,1577.471069,821632,1352
CPV,1989,746.75,358160,1353
CPV,1990,841.8054199,364572,1354
CPV,1991,858.0870361,372733,1355
CPV,1992,935.1061401,381957,1356
CPV,1993,1251.866333,391764,1357
CPV,1994,1012.263367,401664,1358
CPV,1995,1184.176758,411394,1359
CPV,1996,1192.329468,421018,1360
CPV,1997,1139.217651,430662,1361
CPV,1998,1185.58374,440223,1362
CPV,1999,1317.57373,449630,1363
CPV,2000,1176.707275,458258,1364
CPV,2001,1208.457886,465970,1365
CPV,2002,1311.214966,473237,1366
CPV,2003,1693.978516,480095,1367
CPV,2004,1900.889038,486591,1368
CPV,2005,1972.78418,492841,1369
CPV,2006,2220.097412,498895,1370
CPV,2007,2997.703857,504742,1371
CPV,2008,3503.511475,510342,1372
CPV,2009,3292.498291,515643,1373
CPV,2010,3192.39209,521219,1374
CPV,2011,3537.139893,527528,1375
CPV,2012,3262.646973,533877,1376
